"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
30,"technician","married","secondary","no",398,"yes","no","cellular",22,"aug",111,2,-1,0,"unknown","no"
42,"management","married","secondary","no",580,"no","no","cellular",22,"aug",67,2,-1,0,"unknown","no"
31,"self-employed","married","tertiary","no",94,"no","no","cellular",22,"aug",579,2,-1,0,"unknown","yes"
39,"management","single","tertiary","no",139,"no","no","cellular",22,"aug",109,2,-1,0,"unknown","no"
53,"technician","married","secondary","no",0,"no","no","cellular",22,"aug",77,9,-1,0,"unknown","no"
32,"management","single","tertiary","no",334,"no","no","cellular",22,"aug",944,14,-1,0,"unknown","no"
31,"management","single","tertiary","no",10215,"no","no","cellular",22,"aug",139,2,-1,0,"unknown","no"
59,"management","divorced","secondary","no",0,"no","no","cellular",22,"aug",125,2,-1,0,"unknown","no"
53,"blue-collar","married","secondary","no",25,"no","no","cellular",22,"aug",528,2,-1,0,"unknown","yes"
30,"technician","single","tertiary","no",0,"no","no","cellular",22,"aug",69,2,-1,0,"unknown","no"
49,"technician","married","secondary","no",1982,"yes","yes","cellular",22,"aug",73,15,-1,0,"unknown","no"
58,"blue-collar","married","secondary","no",371,"no","no","cellular",22,"aug",73,2,-1,0,"unknown","no"
45,"housemaid","married","secondary","no",1623,"no","no","cellular",22,"aug",192,4,-1,0,"unknown","no"
36,"management","divorced","tertiary","no",276,"yes","no","cellular",22,"aug",131,2,-1,0,"unknown","no"
35,"management","single","tertiary","no",1496,"yes","no","cellular",22,"aug",73,4,-1,0,"unknown","no"
43,"management","married","tertiary","no",1,"no","no","cellular",22,"aug",239,4,-1,0,"unknown","no"
31,"management","divorced","tertiary","no",-6,"no","yes","cellular",22,"aug",119,6,-1,0,"unknown","no"
31,"management","single","secondary","no",2,"no","no","cellular",22,"aug",65,4,-1,0,"unknown","no"
50,"admin.","married","primary","no",82,"no","no","cellular",22,"aug",101,4,-1,0,"unknown","no"
38,"self-employed","married","tertiary","no",656,"yes","no","cellular",22,"aug",508,7,-1,0,"unknown","no"
47,"management","married","tertiary","no",286,"no","no","cellular",22,"aug",557,7,-1,0,"unknown","no"
33,"management","single","tertiary","no",71,"no","no","cellular",22,"aug",107,6,-1,0,"unknown","no"
33,"entrepreneur","married","secondary","no",5809,"yes","no","cellular",22,"aug",219,4,-1,0,"unknown","no"
55,"management","divorced","tertiary","no",1598,"no","no","cellular",22,"aug",607,4,-1,0,"unknown","no"
57,"technician","married","secondary","no",0,"no","no","cellular",22,"aug",527,6,-1,0,"unknown","no"
35,"technician","married","secondary","no",712,"yes","yes","cellular",22,"aug",97,5,-1,0,"unknown","no"
31,"management","single","tertiary","no",55,"no","no","cellular",22,"aug",215,1,-1,0,"unknown","no"
47,"services","married","secondary","no",2322,"no","no","cellular",22,"aug",618,1,-1,0,"unknown","no"
45,"management","married","tertiary","no",0,"no","no","cellular",22,"aug",112,3,-1,0,"unknown","no"
30,"services","married","secondary","no",475,"no","no","cellular",22,"aug",192,5,-1,0,"unknown","no"
34,"technician","married","tertiary","no",23,"no","no","cellular",22,"aug",289,6,-1,0,"unknown","no"
49,"technician","married","secondary","no",702,"no","no","telephone",22,"aug",145,7,-1,0,"unknown","no"
46,"housemaid","married","primary","no",304,"no","no","cellular",22,"aug",166,5,-1,0,"unknown","no"
55,"blue-collar","married","secondary","no",176,"no","yes","cellular",22,"aug",140,11,-1,0,"unknown","no"
49,"blue-collar","married","primary","no",397,"no","no","cellular",22,"aug",263,1,-1,0,"unknown","no"
44,"self-employed","married","secondary","no",465,"no","no","cellular",22,"aug",160,1,-1,0,"unknown","no"
30,"management","divorced","tertiary","no",0,"no","no","cellular",22,"aug",209,2,-1,0,"unknown","no"
32,"management","married","tertiary","no",2172,"yes","no","cellular",22,"aug",306,4,-1,0,"unknown","no"
33,"technician","single","tertiary","no",0,"no","no","cellular",22,"aug",135,3,-1,0,"unknown","no"
45,"technician","single","secondary","no",11,"no","no","cellular",22,"aug",247,1,-1,0,"unknown","no"
32,"technician","divorced","tertiary","no",53,"no","no","cellular",22,"aug",671,2,-1,0,"unknown","yes"
39,"technician","divorced","secondary","no",115,"no","no","cellular",25,"aug",116,9,-1,0,"unknown","no"
36,"management","single","tertiary","no",86,"no","no","cellular",25,"aug",48,4,-1,0,"unknown","no"
52,"services","married","secondary","no",381,"no","yes","cellular",25,"aug",288,12,-1,0,"unknown","no"
51,"technician","married","tertiary","no",-3,"no","no","cellular",25,"aug",91,9,-1,0,"unknown","no"
33,"technician","single","secondary","no",-32,"no","no","cellular",25,"aug",196,12,-1,0,"unknown","no"
60,"retired","married","primary","no",155,"no","no","cellular",25,"aug",115,7,-1,0,"unknown","no"
43,"technician","married","secondary","no",246,"no","no","cellular",25,"aug",113,6,-1,0,"unknown","no"
52,"management","single","tertiary","no",597,"no","no","cellular",25,"aug",84,4,-1,0,"unknown","no"
60,"retired","married","tertiary","no",0,"no","no","cellular",25,"aug",101,3,-1,0,"unknown","no"
51,"housemaid","married","secondary","no",603,"no","no","cellular",25,"aug",122,3,-1,0,"unknown","no"
30,"management","married","tertiary","no",42,"no","no","cellular",25,"aug",115,6,-1,0,"unknown","no"
45,"admin.","married","secondary","no",309,"no","no","cellular",25,"aug",72,4,-1,0,"unknown","no"
33,"unemployed","single","secondary","no",0,"yes","yes","cellular",25,"aug",159,2,-1,0,"unknown","no"
54,"blue-collar","married","secondary","no",983,"no","no","cellular",25,"aug",54,6,-1,0,"unknown","no"
52,"unknown","married","secondary","no",142,"no","no","cellular",25,"aug",112,6,-1,0,"unknown","no"
46,"management","married","tertiary","no",-3,"no","no","cellular",25,"aug",728,4,-1,0,"unknown","no"
31,"management","single","tertiary","no",0,"no","no","cellular",25,"aug",11,16,-1,0,"unknown","no"
51,"blue-collar","married","primary","no",7134,"no","no","cellular",25,"aug",36,7,-1,0,"unknown","no"
31,"management","single","tertiary","no",0,"no","no","cellular",25,"aug",101,6,-1,0,"unknown","no"
56,"management","married","tertiary","no",154,"no","no","cellular",25,"aug",454,6,-1,0,"unknown","no"
39,"self-employed","married","secondary","no",454,"yes","no","cellular",25,"aug",171,8,-1,0,"unknown","no"
51,"services","married","secondary","no",135,"no","no","cellular",25,"aug",105,4,-1,0,"unknown","no"
32,"technician","single","secondary","no",309,"yes","yes","cellular",25,"aug",99,3,-1,0,"unknown","no"
53,"technician","single","secondary","no",925,"no","no","cellular",25,"aug",930,3,-1,0,"unknown","yes"
44,"management","married","tertiary","no",792,"no","no","cellular",25,"aug",630,7,-1,0,"unknown","yes"
31,"management","married","tertiary","no",29230,"no","no","cellular",25,"aug",50,9,-1,0,"unknown","no"
34,"technician","married","secondary","no",354,"no","no","cellular",25,"aug",358,3,-1,0,"unknown","no"
43,"management","single","tertiary","no",778,"yes","no","cellular",25,"aug",230,5,-1,0,"unknown","no"
39,"technician","single","secondary","no",0,"no","no","cellular",25,"aug",194,9,-1,0,"unknown","no"
34,"technician","married","secondary","no",1035,"no","no","cellular",25,"aug",1374,10,-1,0,"unknown","yes"
47,"admin.","married","secondary","no",175,"yes","no","cellular",26,"aug",102,7,-1,0,"unknown","no"
37,"technician","married","secondary","no",1578,"no","yes","cellular",26,"aug",85,6,-1,0,"unknown","no"
58,"retired","married","primary","no",1,"no","no","cellular",26,"aug",112,4,-1,0,"unknown","no"
48,"management","married","tertiary","no",0,"no","no","cellular",26,"aug",60,5,-1,0,"unknown","no"
39,"housemaid","married","unknown","no",0,"no","no","cellular",26,"aug",92,2,-1,0,"unknown","no"
52,"blue-collar","married","secondary","no",60,"no","yes","cellular",26,"aug",196,2,-1,0,"unknown","no"
54,"technician","married","tertiary","no",446,"no","no","cellular",26,"aug",67,6,-1,0,"unknown","no"
49,"blue-collar","married","primary","no",3478,"no","no","cellular",26,"aug",165,4,-1,0,"unknown","no"
33,"technician","single","secondary","no",121,"no","no","cellular",26,"aug",210,6,-1,0,"unknown","no"
31,"technician","single","secondary","no",218,"no","no","cellular",26,"aug",267,4,-1,0,"unknown","no"
48,"technician","married","secondary","no",2688,"no","yes","cellular",26,"aug",610,2,-1,0,"unknown","no"
30,"management","single","secondary","no",19,"no","no","cellular",26,"aug",191,2,-1,0,"unknown","no"
59,"management","divorced","tertiary","no",3096,"no","no","cellular",26,"aug",18,17,-1,0,"unknown","no"
32,"technician","single","secondary","no",316,"no","no","cellular",26,"aug",137,2,-1,0,"unknown","no"
59,"retired","married","tertiary","no",0,"no","no","cellular",26,"aug",94,2,-1,0,"unknown","no"
31,"admin.","married","secondary","yes",-51,"no","yes","cellular",26,"aug",173,2,-1,0,"unknown","no"
60,"retired","married","primary","no",5,"no","no","cellular",26,"aug",63,2,-1,0,"unknown","no"
47,"blue-collar","married","primary","no",0,"no","no","cellular",26,"aug",71,4,-1,0,"unknown","no"
33,"management","married","tertiary","no",544,"no","yes","cellular",26,"aug",111,4,-1,0,"unknown","no"
48,"management","married","tertiary","no",4852,"no","no","cellular",26,"aug",41,11,-1,0,"unknown","no"
30,"management","married","secondary","yes",471,"yes","no","cellular",26,"aug",73,4,-1,0,"unknown","no"
32,"technician","single","secondary","no",-5,"no","yes","cellular",26,"aug",300,4,-1,0,"unknown","no"
39,"technician","single","secondary","no",3867,"no","no","cellular",26,"aug",257,12,-1,0,"unknown","no"
34,"technician","married","secondary","no",1005,"no","no","cellular",26,"aug",209,7,-1,0,"unknown","no"
36,"technician","single","secondary","yes",0,"no","yes","cellular",26,"aug",109,14,-1,0,"unknown","no"
36,"management","married","secondary","no",699,"no","no","cellular",26,"aug",20,8,-1,0,"unknown","no"
39,"management","divorced","tertiary","no",373,"no","no","cellular",26,"aug",148,4,-1,0,"unknown","no"
55,"retired","married","secondary","no",39,"no","no","cellular",27,"aug",281,5,-1,0,"unknown","no"
46,"blue-collar","married","secondary","no",836,"no","no","cellular",27,"aug",199,4,-1,0,"unknown","no"
40,"management","married","tertiary","no",105,"yes","yes","cellular",27,"aug",166,9,-1,0,"unknown","no"
31,"technician","married","tertiary","no",313,"yes","no","cellular",27,"aug",114,2,-1,0,"unknown","no"
48,"management","married","tertiary","no",6748,"no","no","cellular",27,"aug",162,3,-1,0,"unknown","no"
44,"management","single","tertiary","no",639,"no","no","cellular",27,"aug",69,12,-1,0,"unknown","no"
31,"technician","single","secondary","no",46,"no","no","cellular",27,"aug",313,6,-1,0,"unknown","no"
31,"technician","divorced","secondary","no",24,"no","yes","cellular",27,"aug",352,2,-1,0,"unknown","no"
36,"technician","married","secondary","no",25,"no","no","cellular",27,"aug",127,4,-1,0,"unknown","no"
58,"retired","married","primary","no",-102,"yes","yes","cellular",27,"aug",80,10,-1,0,"unknown","no"
31,"technician","married","tertiary","no",11,"no","no","cellular",27,"aug",651,2,-1,0,"unknown","no"
56,"blue-collar","married","secondary","no",297,"no","yes","telephone",27,"aug",220,16,-1,0,"unknown","no"
46,"management","divorced","secondary","no",0,"no","no","cellular",27,"aug",763,5,-1,0,"unknown","yes"
30,"technician","married","tertiary","no",569,"no","no","cellular",27,"aug",976,12,-1,0,"unknown","yes"
33,"technician","single","secondary","yes",-173,"no","no","cellular",27,"aug",342,4,-1,0,"unknown","no"
39,"management","married","tertiary","no",1041,"no","no","cellular",27,"aug",116,7,-1,0,"unknown","no"
45,"blue-collar","married","primary","no",692,"yes","yes","cellular",27,"aug",102,4,-1,0,"unknown","no"
46,"services","married","secondary","no",236,"no","no","cellular",27,"aug",320,28,-1,0,"unknown","no"
52,"technician","married","secondary","no",470,"no","no","cellular",27,"aug",60,8,-1,0,"unknown","no"
44,"technician","single","secondary","no",-34,"no","yes","cellular",27,"aug",14,13,-1,0,"unknown","no"
49,"management","married","tertiary","no",2809,"yes","no","cellular",27,"aug",152,9,-1,0,"unknown","no"
46,"self-employed","married","primary","no",49,"no","no","cellular",27,"aug",197,6,-1,0,"unknown","no"
49,"technician","married","secondary","yes",410,"no","no","cellular",27,"aug",117,7,-1,0,"unknown","no"
55,"retired","married","secondary","no",120,"no","no","cellular",27,"aug",43,3,-1,0,"unknown","no"
32,"technician","single","secondary","no",5118,"yes","no","cellular",27,"aug",263,12,-1,0,"unknown","no"
50,"blue-collar","married","primary","no",334,"no","no","cellular",27,"aug",79,3,-1,0,"unknown","no"
35,"management","married","tertiary","no",753,"no","no","cellular",27,"aug",111,9,-1,0,"unknown","no"
53,"management","married","tertiary","no",12,"no","no","cellular",27,"aug",345,10,-1,0,"unknown","no"
31,"technician","married","secondary","no",171,"no","no","cellular",27,"aug",81,3,-1,0,"unknown","no"
30,"management","single","tertiary","no",4,"no","no","cellular",27,"aug",51,3,-1,0,"unknown","no"
58,"management","single","tertiary","no",21,"no","no","telephone",28,"aug",315,19,-1,0,"unknown","no"
46,"services","married","secondary","no",-11,"yes","no","cellular",28,"aug",74,6,-1,0,"unknown","no"
31,"management","married","tertiary","no",13,"no","no","cellular",28,"aug",110,5,-1,0,"unknown","no"
39,"management","married","tertiary","no",45,"no","no","cellular",28,"aug",148,4,-1,0,"unknown","no"
44,"technician","married","secondary","no",-102,"no","yes","cellular",28,"aug",65,4,-1,0,"unknown","no"
34,"self-employed","married","tertiary","no",0,"no","no","cellular",28,"aug",730,11,-1,0,"unknown","yes"
51,"management","married","secondary","no",1573,"no","no","cellular",28,"aug",72,18,-1,0,"unknown","no"
36,"management","divorced","tertiary","no",0,"no","no","cellular",28,"aug",81,4,-1,0,"unknown","no"
34,"management","married","tertiary","no",3486,"no","no","cellular",28,"aug",23,10,-1,0,"unknown","no"
31,"technician","single","tertiary","no",44,"no","no","cellular",28,"aug",16,13,-1,0,"unknown","no"
32,"technician","single","tertiary","no",632,"yes","no","cellular",28,"aug",82,7,-1,0,"unknown","no"
37,"management","married","secondary","no",859,"no","no","cellular",28,"aug",246,15,-1,0,"unknown","no"
44,"management","divorced","tertiary","no",0,"no","no","cellular",28,"aug",70,10,-1,0,"unknown","no"
36,"technician","married","tertiary","no",837,"no","no","cellular",28,"aug",68,6,-1,0,"unknown","no"
43,"management","married","tertiary","no",241,"no","no","cellular",28,"aug",79,10,-1,0,"unknown","no"
42,"services","married","secondary","no",59,"no","no","cellular",28,"aug",144,13,-1,0,"unknown","no"
45,"blue-collar","married","primary","no",377,"no","no","cellular",28,"aug",26,23,-1,0,"unknown","no"
40,"management","married","tertiary","no",558,"no","no","cellular",28,"aug",50,5,-1,0,"unknown","no"
36,"technician","single","secondary","no",0,"no","no","cellular",28,"aug",8,13,-1,0,"unknown","no"
40,"technician","married","secondary","yes",0,"no","no","cellular",28,"aug",147,2,-1,0,"unknown","no"
33,"technician","single","tertiary","no",34,"no","no","cellular",28,"aug",13,30,-1,0,"unknown","no"
59,"retired","married","primary","no",1425,"yes","no","cellular",28,"aug",299,3,-1,0,"unknown","no"
55,"retired","married","secondary","no",159,"no","no","cellular",28,"aug",159,1,-1,0,"unknown","no"
31,"technician","single","secondary","no",3588,"no","no","telephone",28,"aug",64,27,-1,0,"unknown","no"
35,"technician","single","tertiary","no",576,"no","no","cellular",28,"aug",8,13,-1,0,"unknown","no"
56,"blue-collar","married","primary","no",313,"no","no","cellular",28,"aug",24,16,-1,0,"unknown","no"
46,"technician","married","secondary","no",292,"no","yes","cellular",28,"aug",7,13,-1,0,"unknown","no"
49,"services","married","secondary","no",413,"yes","yes","cellular",29,"aug",175,2,-1,0,"unknown","no"
